"rep";"lac";"mu";"gam";"laa";"K";"lac2";"mu2";"gam2";"laa2";"trans";"trans2"
1;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0;0
2;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0;0
3;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0;0
4;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0;0
5;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0;0
1;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0;0
2;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0;0
3;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0;0
4;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0;0
5;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0;0
1;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0;0
2;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0;0
3;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0;0
4;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0;0
5;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0;0
1;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0;0
2;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0;0
3;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0;0
4;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0;0
5;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0;0
1;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0;0
2;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0;0
3;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0;0
4;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0;0
5;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0;0
1;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0;0
2;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0;0
3;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0;0
4;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0;0
5;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0;0
1;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0;0
2;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0;0
3;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0;0
4;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0;0
5;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0;0
1;0,3;0,363924271147698;0,01;0,2;Inf;0,3;0,0360757288523018;0,01;0,2;0,2;0,2
2;0,3;0,363924271147698;0,01;0,2;Inf;0,3;0,0360757288523018;0,01;0,2;0,2;0,2
3;0,3;0,363924271147698;0,01;0,2;Inf;0,3;0,0360757288523018;0,01;0,2;0,2;0,2
4;0,3;0,363924271147698;0,01;0,2;Inf;0,3;0,0360757288523018;0,01;0,2;0,2;0,2
5;0,3;0,363924271147698;0,01;0,2;Inf;0,3;0,0360757288523018;0,01;0,2;0,2;0,2
1;0,3;0,0246001006104052;0,01;0,2;Inf;0,3;0,375399899389595;0,01;0,2;0,2;0,2
2;0,3;0,0246001006104052;0,01;0,2;Inf;0,3;0,375399899389595;0,01;0,2;0,2;0,2
3;0,3;0,0246001006104052;0,01;0,2;Inf;0,3;0,375399899389595;0,01;0,2;0,2;0,2
4;0,3;0,0246001006104052;0,01;0,2;Inf;0,3;0,375399899389595;0,01;0,2;0,2;0,2
5;0,3;0,0246001006104052;0,01;0,2;Inf;0,3;0,375399899389595;0,01;0,2;0,2;0,2
1;0,3;0,240214007813483;0,01;0,2;Inf;0,3;0,159785992186517;0,01;0,2;0,2;0,2
2;0,3;0,240214007813483;0,01;0,2;Inf;0,3;0,159785992186517;0,01;0,2;0,2;0,2
3;0,3;0,240214007813483;0,01;0,2;Inf;0,3;0,159785992186517;0,01;0,2;0,2;0,2
4;0,3;0,240214007813483;0,01;0,2;Inf;0,3;0,159785992186517;0,01;0,2;0,2;0,2
5;0,3;0,240214007813483;0,01;0,2;Inf;0,3;0,159785992186517;0,01;0,2;0,2;0,2
1;0,3;0,123408108484;0,01;0,2;Inf;0,3;0,276591891516;0,01;0,2;0,2;0,2
2;0,3;0,123408108484;0,01;0,2;Inf;0,3;0,276591891516;0,01;0,2;0,2;0,2
3;0,3;0,123408108484;0,01;0,2;Inf;0,3;0,276591891516;0,01;0,2;0,2;0,2
4;0,3;0,123408108484;0,01;0,2;Inf;0,3;0,276591891516;0,01;0,2;0,2;0,2
5;0,3;0,123408108484;0,01;0,2;Inf;0,3;0,276591891516;0,01;0,2;0,2;0,2
1;0,3;0,0813078925013542;0,01;0,2;Inf;0,3;0,318692107498646;0,01;0,2;0,2;0,2
2;0,3;0,0813078925013542;0,01;0,2;Inf;0,3;0,318692107498646;0,01;0,2;0,2;0,2
3;0,3;0,0813078925013542;0,01;0,2;Inf;0,3;0,318692107498646;0,01;0,2;0,2;0,2
4;0,3;0,0813078925013542;0,01;0,2;Inf;0,3;0,318692107498646;0,01;0,2;0,2;0,2
5;0,3;0,0813078925013542;0,01;0,2;Inf;0,3;0,318692107498646;0,01;0,2;0,2;0,2
1;0,3;0,0912392136640847;0,01;0,2;Inf;0,3;0,308760786335915;0,01;0,2;0,2;0,2
2;0,3;0,0912392136640847;0,01;0,2;Inf;0,3;0,308760786335915;0,01;0,2;0,2;0,2
3;0,3;0,0912392136640847;0,01;0,2;Inf;0,3;0,308760786335915;0,01;0,2;0,2;0,2
4;0,3;0,0912392136640847;0,01;0,2;Inf;0,3;0,308760786335915;0,01;0,2;0,2;0,2
5;0,3;0,0912392136640847;0,01;0,2;Inf;0,3;0,308760786335915;0,01;0,2;0,2;0,2
1;0,3;0,114855935890228;0,01;0,2;Inf;0,3;0,285144064109772;0,01;0,2;0,2;0,2
2;0,3;0,114855935890228;0,01;0,2;Inf;0,3;0,285144064109772;0,01;0,2;0,2;0,2
3;0,3;0,114855935890228;0,01;0,2;Inf;0,3;0,285144064109772;0,01;0,2;0,2;0,2
4;0,3;0,114855935890228;0,01;0,2;Inf;0,3;0,285144064109772;0,01;0,2;0,2;0,2
5;0,3;0,114855935890228;0,01;0,2;Inf;0,3;0,285144064109772;0,01;0,2;0,2;0,2
1;0,3;0,183694090507925;0,01;0,2;Inf;0,3;0,216305909492075;0,01;0,2;0,2;0,2
2;0,3;0,183694090507925;0,01;0,2;Inf;0,3;0,216305909492075;0,01;0,2;0,2;0,2
3;0,3;0,183694090507925;0,01;0,2;Inf;0,3;0,216305909492075;0,01;0,2;0,2;0,2
4;0,3;0,183694090507925;0,01;0,2;Inf;0,3;0,216305909492075;0,01;0,2;0,2;0,2
5;0,3;0,183694090507925;0,01;0,2;Inf;0,3;0,216305909492075;0,01;0,2;0,2;0,2
1;0,3;0,194838919211179;0,01;0,2;Inf;0,3;0,205161080788821;0,01;0,2;0,2;0,2
2;0,3;0,194838919211179;0,01;0,2;Inf;0,3;0,205161080788821;0,01;0,2;0,2;0,2
3;0,3;0,194838919211179;0,01;0,2;Inf;0,3;0,205161080788821;0,01;0,2;0,2;0,2
4;0,3;0,194838919211179;0,01;0,2;Inf;0,3;0,205161080788821;0,01;0,2;0,2;0,2
5;0,3;0,194838919211179;0,01;0,2;Inf;0,3;0,205161080788821;0,01;0,2;0,2;0,2
1;0,3;0,145113876275718;0,01;0,2;Inf;0,3;0,254886123724282;0,01;0,2;0,2;0,2
2;0,3;0,145113876275718;0,01;0,2;Inf;0,3;0,254886123724282;0,01;0,2;0,2;0,2
3;0,3;0,145113876275718;0,01;0,2;Inf;0,3;0,254886123724282;0,01;0,2;0,2;0,2
4;0,3;0,145113876275718;0,01;0,2;Inf;0,3;0,254886123724282;0,01;0,2;0,2;0,2
5;0,3;0,145113876275718;0,01;0,2;Inf;0,3;0,254886123724282;0,01;0,2;0,2;0,2
1;0,3;0,206961805094034;0,01;0,2;Inf;0,3;0,193038194905967;0,01;0,2;0,2;0,2
2;0,3;0,206961805094034;0,01;0,2;Inf;0,3;0,193038194905967;0,01;0,2;0,2;0,2
3;0,3;0,206961805094034;0,01;0,2;Inf;0,3;0,193038194905967;0,01;0,2;0,2;0,2
4;0,3;0,206961805094034;0,01;0,2;Inf;0,3;0,193038194905967;0,01;0,2;0,2;0,2
5;0,3;0,206961805094034;0,01;0,2;Inf;0,3;0,193038194905967;0,01;0,2;0,2;0,2
1;0,3;0,24528357423842;0,01;0,2;Inf;0,3;0,15471642576158;0,01;0,2;0,2;0,2
2;0,3;0,24528357423842;0,01;0,2;Inf;0,3;0,15471642576158;0,01;0,2;0,2;0,2
3;0,3;0,24528357423842;0,01;0,2;Inf;0,3;0,15471642576158;0,01;0,2;0,2;0,2
4;0,3;0,24528357423842;0,01;0,2;Inf;0,3;0,15471642576158;0,01;0,2;0,2;0,2
5;0,3;0,24528357423842;0,01;0,2;Inf;0,3;0,15471642576158;0,01;0,2;0,2;0,2
1;0,3;0,358271790854633;0,01;0,2;Inf;0,3;0,0417282091453671;0,01;0,2;0,2;0,2
2;0,3;0,358271790854633;0,01;0,2;Inf;0,3;0,0417282091453671;0,01;0,2;0,2;0,2
3;0,3;0,358271790854633;0,01;0,2;Inf;0,3;0,0417282091453671;0,01;0,2;0,2;0,2
4;0,3;0,358271790854633;0,01;0,2;Inf;0,3;0,0417282091453671;0,01;0,2;0,2;0,2
5;0,3;0,358271790854633;0,01;0,2;Inf;0,3;0,0417282091453671;0,01;0,2;0,2;0,2
1;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0,2;0,2
2;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0,2;0,2
3;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0,2;0,2
4;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0,2;0,2
5;0,3;0,238360496144742;0,01;0,2;Inf;0,3;0,161639503855258;0,01;0,2;0,2;0,2
1;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0,2;0,2
2;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0,2;0,2
3;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0,2;0,2
4;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0,2;0,2
5;0,3;0,265291804820299;0,01;0,2;Inf;0,3;0,134708195179701;0,01;0,2;0,2;0,2
1;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0,2;0,2
2;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0,2;0,2
3;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0,2;0,2
4;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0,2;0,2
5;0,3;0,318208812456578;0,01;0,2;Inf;0,3;0,081791187543422;0,01;0,2;0,2;0,2
1;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0,2;0,2
2;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0,2;0,2
3;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0,2;0,2
4;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0,2;0,2
5;0,3;0,0172470682300627;0,01;0,2;Inf;0,3;0,382752931769937;0,01;0,2;0,2;0,2
1;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0,2;0,2
2;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0,2;0,2
3;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0,2;0,2
4;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0,2;0,2
5;0,3;0,387361769191921;0,01;0,2;Inf;0,3;0,0126382308080792;0,01;0,2;0,2;0,2
1;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0,2;0,2
2;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0,2;0,2
3;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0,2;0,2
4;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0,2;0,2
5;0,3;0,173418402299285;0,01;0,2;Inf;0,3;0,226581597700715;0,01;0,2;0,2;0,2
1;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0,2;0,2
2;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0,2;0,2
3;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0,2;0,2
4;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0,2;0,2
5;0,3;0,0522221340797842;0,01;0,2;Inf;0,3;0,347777865920216;0,01;0,2;0,2;0,2
1;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0;0
2;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0;0
3;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0;0
4;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0;0
5;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0;0
1;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0;0
2;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0;0
3;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0;0
4;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0;0
5;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0;0
1;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0;0
2;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0;0
3;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0;0
4;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0;0
5;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0;0
1;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0;0
2;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0;0
3;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0;0
4;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0;0
5;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0;0
1;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0;0
2;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0;0
3;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0;0
4;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0;0
5;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0;0
1;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0;0
2;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0;0
3;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0;0
4;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0;0
5;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0;0
1;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0;0
2;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0;0
3;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0;0
4;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0;0
5;0,3;0,2;0,0155550460668746;0,2;Inf;0,3;0,2;0,00444495393312536;0,2;0;0
1;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0;0
2;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0;0
3;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0;0
4;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0;0
5;0,3;0,2;0,00922090428182855;0,2;Inf;0,3;0,2;0,0107790957181714;0,2;0;0
1;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0;0
2;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0;0
3;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0;0
4;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0;0
5;0,3;0,2;0,0114040978334378;0,2;Inf;0,3;0,2;0,00859590216656216;0,2;0;0
1;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0;0
2;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0;0
3;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0;0
4;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0;0
5;0,3;0,2;0,0146849531296175;0,2;Inf;0,3;0,2;0,0053150468703825;0,2;0;0
1;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0;0
2;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0;0
3;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0;0
4;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0;0
5;0,3;0,2;0,00964291990851052;0,2;Inf;0,3;0,2;0,0103570800914895;0,2;0;0
1;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0;0
2;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0;0
3;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0;0
4;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0;0
5;0,3;0,2;0,0183667499327566;0,2;Inf;0,3;0,2;0,00163325006724335;0,2;0;0
1;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0;0
2;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0;0
3;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0;0
4;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0;0
5;0,3;0,2;0,0113660005608108;0,2;Inf;0,3;0,2;0,00863399943918921;0,2;0;0
1;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0;0
2;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0;0
3;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0;0
4;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0;0
5;0,3;0,2;0,0113032833510078;0,2;Inf;0,3;0,2;0,00869671664899215;0,2;0;0
1;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0;0
2;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0;0
3;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0;0
4;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0;0
5;0,3;0,2;0,00538784972159192;0,2;Inf;0,3;0,2;0,0146121502784081;0,2;0;0
1;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0;0
2;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0;0
3;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0;0
4;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0;0
5;0,3;0,2;0,00542805144563317;0,2;Inf;0,3;0,2;0,0145719485543668;0,2;0;0
1;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0;0
2;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0;0
3;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0;0
4;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0;0
5;0,3;0,2;0,0112640010693576;0,2;Inf;0,3;0,2;0,00873599893064238;0,2;0;0
1;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0;0
2;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0;0
3;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0;0
4;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0;0
5;0,3;0,2;0,017308189375326;0,2;Inf;0,3;0,2;0,00269181062467396;0,2;0;0
1;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0;0
2;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0;0
3;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0;0
4;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0;0
5;0,3;0,2;0,00817838744842447;0,2;Inf;0,3;0,2;0,0118216125515755;0,2;0;0
1;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0;0
2;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0;0
3;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0;0
4;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0;0
5;0,3;0,2;0,0181603160593659;0,2;Inf;0,3;0,2;0,00183968394063413;0,2;0;0
1;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0,2;0,2
2;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0,2;0,2
3;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0,2;0,2
4;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0,2;0,2
5;0,3;0,2;0,00810082641546614;0,2;Inf;0,3;0,2;0,0118991735845339;0,2;0,2;0,2
1;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0,2;0,2
2;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0,2;0,2
3;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0,2;0,2
4;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0,2;0,2
5;0,3;0,2;0,0160220957174897;0,2;Inf;0,3;0,2;0,00397790428251028;0,2;0,2;0,2
1;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0,2;0,2
2;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0,2;0,2
3;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0,2;0,2
4;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0,2;0,2
5;0,3;0,2;0,0127575970138423;0,2;Inf;0,3;0,2;0,00724240298615769;0,2;0,2;0,2
1;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0,2;0,2
2;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0,2;0,2
3;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0,2;0,2
4;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0,2;0,2
5;0,3;0,2;0,0140166966267861;0,2;Inf;0,3;0,2;0,00598330337321386;0,2;0,2;0,2
1;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0,2;0,2
2;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0,2;0,2
3;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0,2;0,2
4;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0,2;0,2
5;0,3;0,2;0,0182766823354177;0,2;Inf;0,3;0,2;0,00172331766458228;0,2;0,2;0,2
1;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0,2;0,2
2;0,3;0,2;0,0145282183855306;0,2;Inf;0,3;0,2;0,00547178161446937;0,2;0,2;0,2
